OBJECTID,RID,GENERIC CASE ID,GENERIC OFFENDER ID,CHARGE NUMBER,SENTENCE YEAR,GENDER,AGE GROUP,RACE,SENTENCE TYPE,HOMICIDE TYPE,OFFENSE SEVERITY GROUP,SENTENCE IMPOSED MONTHS,SENTENCE SUSPENDED MONTHS,SENTENCE TO SERVE MONTHS,SENTENCE PROBATION MONTHS,VVCA AMT,FINE AMT,RESTITUTION AMT,FINE SUSPENDED AMT,GIS ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,SEVERITY_OF_OFFENSE,PRESENCE_OF_WITNESS,SEVERITY_OF_OFFENSE_ID,OFFENSE TYPE
644,496,1220637,1604919,9.4245,2020.0,M,22-30,Black,Incarceration,,M8,240.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_644,{96F76E42-142C-43D9-A33D-C01FB2405C4D},,,,,infractions,No,22986,Weapon
13016,12981,3087950,8660556,37.698,2013.0,M,41-50,,Short Split,,M9,144.0,11.0,1.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_13016,{B75E1D1C-2075-43F4-8134-8904EAC01E97},,,,,infractions,No,22986,Property
3526,3671,8603597,3627415,3.1415,,M,41-50,,Probation,,D3,,6.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_3526,{637854E4-05BA-4ECB-90F1-A3E1343E3D76},,,,,felonies,Yes,23891,Drug
15194,14023,9346530,9315477,3.1415,2013.0,M,18-21,Black,Short Split,,M8,144.0,11.0,1.0,24.0,100.0,,0.0,0.0,Felony_Sentences_15194,{621EEC90-1A22-40FB-8E9F-63732627619F},,,,,felonies,No,54612,Weapon
19386,18542,1606724,9705663,6.283,2011.0,M,31-40,Black,Probation,,D2,192.0,16.0,0.0,12.0,,0.0,0.0,0.0,Felony_Sentences_19386,{7C07D3B6-0B67-4C1D-8229-DD52033A1B12},,,,,felonies,Yes,54612,Drug
2497,2643,5949189,9083413,31.415000000000003,2018.0,,18-21,Black,Incarceration,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,,Felony_Sentences_2497,{BE4ADD45-6CED-4649-A45A-D964833AE667},,,,,felonies,No,23891,Weapon
1406,1547,2992355,9185886,3.1415,2019.0,M,22-30,Black,Incarceration,,M6,360.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_1406,{FF8D0093-DF93-4AD9-AA2E-863BDB0F6310},,,,,infractions,No,23891,Violent
14668,14927,5641250,7762955,12.566,2013.0,M,,Black,Incarceration,,M6,432.0,0.0,36.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_14668,{7CD05F1E-706E-400A-8D66-2DF29E613C32},,,,,infractions,Yes,54612,Violent
11526,12040,7135131,4449831,3.1415,2014.0,,22-30,Black,Incarceration,,M6,,0.0,40.0,0.0,,0.0,,0.0,Felony_Sentences_11526,{C61948AF-E447-4957-B234-1E2FDF7797E9},,,,,felonies,Yes,23891,Violent
8945,7894,4890178,5971306,3.1415,2016.0,M,31-40,White,Incarceration,,M3,1728.0,0.0,144.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8945,{204DBBD2-AAFB-4DB3-BEF4-2FA88CC7362B},,,,,felonies,Yes,22986,Violent
4499,6078,8975639,3929377,3.1415,2017.0,M,22-30,Black,Incarceration,,M3,2160.0,0.0,180.0,0.0,100.0,0.0,0.0,,Felony_Sentences_4499,{B76D041F-5B70-44BF-9FEF-3F99F1DC76B6},,,,,infractions,Yes,23891,Violent
9823,9207,7862946,5135627,40.8395,2015.0,M,22-30,Black,Incarceration,,,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9823,{4FAC2E57-4E72-49FB-AB4A-5768DFE2FEF6},,,,,misdemeanours,Yes,22986,Other
950,803,362120,5100256,3.1415,2019.0,M,22-30,White,Incarceration,,M8,156.0,0.0,13.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_950,{4DE25D2B-6FF3-454A-8659-FF74070EEE57},,,,,felonies,No,23891,Violent
7283,6910,2792268,1609929,,2016.0,M,22-30,Black,Incarceration,,M6,576.0,0.0,,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7283,{7234A872-7D99-49DD-A7E7-9575BA285232},,,,,misdemeanours,No,23891,Violent
21208,21391,7523535,9825203,3.1415,2011.0,M,,Black,Incarceration,,M5,1008.0,0.0,84.0,0.0,100.0,,0.0,0.0,Felony_Sentences_21208,{2C42E10C-8B5C-4977-9B64-654EC484AED3},,,,,misdemeanours,No,22986,Violent
7130,6868,8460703,9102919,,2016.0,M,,Black,Incarceration,,M8,288.0,0.0,24.0,0.0,100.0,0.0,250.0,0.0,Felony_Sentences_7130,{063B2FBE-1AA5-45B6-9E97-FA8D340AA8CF},,,,,felonies,Yes,22986,Property
9952,9225,9895217,6357635,15.707500000000001,2015.0,M,22-30,White,Incarceration,,M3,1440.0,0.0,120.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9952,{8A435488-7A57-4246-B1FC-20DE0C1458A1},,,,,felonies,Yes,22986,Sex
3124,2983,4426560,4240132,6.283,2018.0,M,31-40,,Short Split,,D3,324.0,24.0,3.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_3124,{414566F7-E56F-49CB-9522-A56808AB4870},,,,,felonies,No,22986,Drug
851,992,1028095,8269622,6.283,2019.0,M,41-50,White,Incarceration,,M6,240.0,0.0,20.0,0.0,100.0,0.0,0.0,,Felony_Sentences_851,{01993A18-743D-421D-9DE8-B32137987591},,,,,infractions,No,54612,Sex
7383,8903,2990963,6914813,3.1415,2015.0,M,31-40,Black,Probation,,D2,72.0,6.0,0.0,6.0,,0.0,,0.0,Felony_Sentences_7383,{3BF9EA13-5382-442A-B532-E5397995A8D6},,,,,felonies,No,23891,Drug
5812,5765,1098592,2028135,3.1415,,,51-60,Black,Long Split,,D3,264.0,10.0,12.0,12.0,100.0,0.0,35.0,0.0,Felony_Sentences_5812,{A4D5EA66-B86E-4CE9-92EA-8EB0F559916E},,,,,misdemeanours,Yes,54612,Drug
13100,11835,4101543,5181039,3.1415,2014.0,M,22-30,Black,Short Split,,D4,120.0,10.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_13100,{BBF68456-450E-4CEE-8D96-02F869D692DC},,,,,misdemeanours,Yes,23891,Drug
15897,17781,8204133,4777491,9.4245,2012.0,M,22-30,Black,Incarceration,,D3,192.0,0.0,16.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_15897,{448E1968-1415-4850-AC37-9CA8DB822CC5},,,,,misdemeanours,No,54612,Drug
3187,3046,5663400,5005699,37.698,2018.0,M,22-30,Black,Incarceration,,M5,,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_3187,{6692B59B-13C5-4703-A0DC-04752F498040},,,,,infractions,No,23891,Violent
11995,12731,4317368,5171384,3.1415,2014.0,F,31-40,Black,Probation,,M9,240.0,20.0,0.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_11995,{04DF2544-ADFA-45E1-B575-C63D90DF1832},,,,,felonies,Yes,23891,Other
17335,17521,2942119,9891656,69.113,2012.0,M,41-50,Black,Incarceration,,M8,360.0,0.0,30.0,0.0,100.0,0.0,,0.0,Felony_Sentences_17335,{68250BB9-0255-4F2F-BA27-718B3C678CD7},,,,,infractions,No,22986,Property
6335,4894,5851179,6619927,9.4245,2017.0,M,31-40,Black,Incarceration,,D3,240.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_6335,{8DA587BF-E617-4085-927D-0B1C62870AA8},,,,,felonies,Yes,23891,Drug
7111,6849,2885882,4059296,6.283,2016.0,M,22-30,Black,Incarceration,,M8,216.0,0.0,18.0,,100.0,0.0,125.0,0.0,Felony_Sentences_7111,{C7C1D860-C9A9-4999-8FDF-00EE1192D2F6},,,,,misdemeanours,No,22986,Property
24376,23911,4553182,8868200,3.1415,2010.0,F,71+,Black,Short Split,,,144.0,9.0,3.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_24376,{FF4DC571-0E03-4DA8-A55E-F3132E28A0A9},,,,,misdemeanours,No,22986,Other
5226,5622,9183181,9671653,12.566,2017.0,M,22-30,Black,Incarceration,,M5,1080.0,0.0,90.0,,100.0,0.0,0.0,0.0,Felony_Sentences_5226,{662736A8-BAF4-4F7B-8FF2-C860F662AFCF},,,,,infractions,Yes,54612,Weapon
21761,20952,3325753,9013986,3.1415,2011.0,M,31-40,Black,Incarceration,,M9,96.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21761,{292CD3E7-1797-416D-940D-F2536EE0D3F0},,,,,misdemeanours,Yes,23891,Property
8919,7868,6867633,787653,3.1415,2016.0,M,31-40,Black,Incarceration,,M7,,0.0,24.0,0.0,100.0,0.0,72.5,0.0,Felony_Sentences_8919,{F2A864CE-F2FC-4C8B-9365-7FBE202C3E5E},,,,,misdemeanours,No,54612,Property
5944,5347,4938538,8682639,6.283,2017.0,M,18-21,Black,Probation,,D3,,6.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_5944,{BC2EBF78-E91D-4A66-9B46-0F82070F5B43},,,,,infractions,Yes,22986,Drug
4586,4988,2271081,1625845,3.1415,2017.0,M,22-30,Black,Incarceration,,M8,240.0,0.0,20.0,0.0,100.0,0.0,0.0,,Felony_Sentences_4586,{4850B45A-C21B-4E85-B4FF-F8E22A21282F},,,,,misdemeanours,No,54612,Violent
5893,4783,9547753,266260,3.1415,2017.0,M,,Black,Incarceration,,M6,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_5893,{8AA85087-1B37-4EC2-BCEA-4177C86F4343},,,,,felonies,Yes,22986,Violent
3532,3677,613601,8578522,3.1415,2018.0,M,31-40,Black,Incarceration,,D3,168.0,0.0,14.0,,100.0,0.0,0.0,0.0,Felony_Sentences_3532,{E9E7705D-1DDB-41C9-AC5A-E0D746AD07B3},,,,,misdemeanours,Yes,22986,Drug
7521,8931,7882983,8259481,37.698,2015.0,M,18-21,Black,Probation,,,144.0,12.0,0.0,36.0,100.0,0.0,0.0,0.0,Felony_Sentences_7521,{10087F36-5693-47E7-A4EA-F3C67033E2D4},,,,,misdemeanours,No,23891,Property
22964,23445,2559943,4698937,9.4245,2010.0,M,18-21,Black,Probation,,M8,144.0,12.0,0.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_22964,{24AD95E9-8727-4B58-967F-D39A7844499A},,,,,infractions,No,23891,Property
16952,17846,7042636,2247146,15.707500000000001,2012.0,M,18-21,Black,Incarceration,,M8,216.0,0.0,18.0,0.0,750.0,0.0,0.0,0.0,Felony_Sentences_16952,{E63C46EC-9591-437C-BA8F-8FC3EB91DE46},,,,,misdemeanours,No,22986,Other
11348,11974,9394878,8953207,9.4245,2014.0,M,22-30,Black,Incarceration,,M6,408.0,0.0,34.0,0.0,100.0,0.0,0.0,,Felony_Sentences_11348,{ECFD52B7-882B-4703-ACB7-B8A92EFD527B},,,,,felonies,Yes,22986,Violent
4783,6139,3420655,3055628,3.1415,2017.0,M,18-21,Black,Probation,,M9,144.0,12.0,0.0,12.0,,0.0,0.0,0.0,Felony_Sentences_4783,{87C466B9-2302-4B03-852B-1594758E0280},,,,,felonies,Yes,23891,Other
2719,2827,1386228,591141,50.264,2018.0,M,18-21,,Incarceration,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_2719,{6F624BB7-D78A-4B27-BC80-07878A44807F},,,,,felonies,Yes,54612,Weapon
7896,7633,4625010,4467314,3.1415,2016.0,M,22-30,Black,Incarceration,,M9,60.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7896,{A65C8D67-C21B-4ACC-A92E-28909A638BFE},,,,,misdemeanours,Yes,22986,Other
10700,9422,993063,2507778,3.1415,2015.0,F,41-50,White,Incarceration,,M7,288.0,0.0,,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10700,{1296389F-6EAE-43A7-86DC-B26283E23610},,,,,felonies,No,22986,Property
21598,20898,8642518,2436907,3.1415,2011.0,M,41-50,Black,Incarceration,,M9,108.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21598,{205C7D7E-438A-4D97-AC70-9339377080B7},,,,,misdemeanours,No,23891,Other
3485,3630,1636588,3195313,3.1415,2018.0,M,31-40,Black,Incarceration,Murder II,M2,2160.0,0.0,180.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_3485,{FFC3B931-6AEF-47E8-9185-B3F9E4FE7597},,,,,infractions,Yes,22986,Homicide
14584,13850,346053,9162269,3.1415,2013.0,M,41-50,Black,Incarceration,Involuntary Manslaughter,M5,1080.0,0.0,90.0,,2500.0,0.0,0.0,0.0,Felony_Sentences_14584,{D1ED0CFD-F118-4807-A94B-46B538AA2A2A},,,,,infractions,Yes,22986,Homicide
21467,20877,3364647,4825409,3.1415,2011.0,F,18-21,Black,Probation,,,144.0,,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_21467,{6BC6B962-FB60-4301-8FFC-44C09EBA7735},,,,,felonies,No,22986,Drug
7178,8020,1913516,4139550,9.4245,2016.0,M,18-21,Black,Long Split,,M5,1008.0,18.0,66.0,60.0,100.0,0.0,0.0,0.0,Felony_Sentences_7178,{72A7F7DC-4632-47E8-9CF7-2887C72B800C},,,,,felonies,Yes,23891,Property
5514,5691,3441194,7585147,9.4245,2017.0,M,41-50,Black,Long Split,,M7,1440.0,60.0,60.0,36.0,100.0,0.0,0.0,0.0,Felony_Sentences_5514,{BFB015EA-7FAD-48D1-8347-900D11404FC8},,,,,misdemeanours,Yes,23891,Property
21053,21348,7215294,9412588,31.415000000000003,2011.0,M,31-40,Black,Incarceration,,M8,384.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21053,{95F03886-69E3-4EA4-9E1F-0746A9D8017B},,,,,felonies,No,23891,Violent
14878,13924,9431804,110236,21.9905,2013.0,M,18-21,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_14878,{E7FE7183-A04C-4DA4-8AD6-463971101F69},,,,,infractions,No,54612,Violent
23598,23653,7474497,938201,3.1415,2010.0,M,22-30,Black,Incarceration,,D3,120.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_23598,{27887809-D58C-4043-B9A0-8DB60845829D},,,,,felonies,No,23891,Drug
18131,15991,6328116,751886,3.1415,2012.0,,22-30,Black,Incarceration,,D2,288.0,0.0,24.0,0.0,750.0,0.0,0.0,0.0,Felony_Sentences_18131,{5592B465-F2E4-4290-BED7-7D39CCDBBF77},,,,,felonies,Yes,23891,Drug
6240,5422,5332171,4098233,3.1415,2017.0,M,22-30,Black,Probation,,D2,144.0,12.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_6240,{E869CA39-6CA4-444C-A2E8-953C907F127B},,,,,misdemeanours,No,22986,Drug
24237,23846,2614432,2982830,6.283,2010.0,M,15-17,Black,Incarceration,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_24237,{0A4F5615-EEB7-4D09-8F9B-A2963DBC58A8},,,,,felonies,Yes,54612,Weapon
19051,20136,369667,6979399,6.283,,M,18-21,Black,,,M5,1008.0,0.0,84.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_19051,{C31E6CE2-5962-4EA8-A93D-FE7D17527FEB},,,,,misdemeanours,No,23891,Violent
5840,5793,6127106,8813203,3.1415,2017.0,M,18-21,Black,Incarceration,,M6,960.0,0.0,,0.0,,0.0,0.0,0.0,Felony_Sentences_5840,{BA61E252-90B1-4D63-BB68-83679794B0D1},,,,,felonies,No,54612,Violent
20338,20447,4277402,3603597,9.4245,2011.0,M,18-21,Other or Unknown,Incarceration,,M6,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20338,{5A42AD21-43BF-482B-855E-7AC3D2D98702},,,,,infractions,No,22986,Violent
10119,9802,4233245,2947534,3.1415,2015.0,M,22-30,Black,Incarceration,,M7,,0.0,,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10119,{481BF059-E455-4233-B191-BB4BEC1EACAE},,,,,infractions,Yes,54612,Weapon
7584,7541,606252,3967493,,2016.0,M,18-21,Black,Long Split,,M6,288.0,12.0,12.0,1.0,,0.0,0.0,0.0,Felony_Sentences_7584,{E6CB7410-34D5-4F47-8902-C1ED5437664D},,,,,misdemeanours,Yes,54612,Violent
10630,10464,4317744,4882490,25.132,2014.0,M,31-40,White,Incarceration,,,132.0,0.0,11.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10630,{EDF84D94-2A1C-4404-B563-A5BBDC0FC9F2},,,,,felonies,Yes,23891,Violent
3922,3775,1094683,7057548,12.566,2018.0,,22-30,,,,M8,108.0,9.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_3922,{00FE90AD-358E-40BD-89FA-BAAA4B9B38E6},,,,,misdemeanours,No,22986,Weapon
9890,10277,6652756,8746173,,2015.0,M,31-40,Black,Incarceration,,M6,432.0,0.0,,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9890,{B31BBB69-E71C-41A4-A04A-A0AA7693B45B},,,,,misdemeanours,No,54612,Weapon
17987,15960,8727288,9350065,3.1415,2012.0,F,22-30,Black,Probation,,D2,192.0,16.0,0.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_17987,{4C393702-347A-4193-A7DC-494C4FE9F462},,,,,felonies,No,54612,Drug
1742,1597,891438,7195198,3.1415,2019.0,,31-40,Black,Long Split,,M8,432.0,23.0,13.0,36.0,100.0,0.0,0.0,0.0,Felony_Sentences_1742,{35BD17B0-B8F8-4D97-831A-EA9636C7946B},,,,,felonies,No,23891,Weapon
5189,5146,8148831,2761340,15.707500000000001,2017.0,M,51-60,Black,Short Split,,M8,144.0,12.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_5189,{ACB98E6C-944A-43DD-8EF6-176D69F7AB83},,,,,felonies,No,23891,Property
5908,4798,8110110,6244669,,2017.0,M,61-70,Black,Incarceration,,D3,,0.0,22.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_5908,{B6C1C812-378E-4CC9-B79A-DA9574F050C4},,,,,misdemeanours,Yes,54612,Drug
19269,19040,8841680,1930722,6.283,2011.0,M,18-21,Black,Incarceration,,M8,144.0,0.0,12.0,0.0,,0.0,0.0,0.0,Felony_Sentences_19269,{B2461801-32D5-4174-9523-784FD615937C},,,,,felonies,Yes,22986,Violent
14669,14928,5641250,7762955,15.707500000000001,2013.0,M,18-21,Black,Incarceration,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_14669,{59712482-77A6-4748-856D-EB0B73A46616},,,,,felonies,Yes,23891,Weapon
24003,23238,4416914,6978435,3.1415,2010.0,M,22-30,Black,Incarceration,,M6,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_24003,{079BC439-A0FD-4F01-88CA-315742F8920C},,,,,felonies,No,22986,Violent
9188,10739,1748688,9657318,9.4245,2014.0,M,41-50,Other or Unknown,Incarceration,,M7,1152.0,0.0,96.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9188,{41D1FFB7-BC6F-40A8-B759-AD501C1DD17C},,,,,felonies,No,54612,Weapon
20397,18781,7787776,1056107,25.132,2011.0,F,22-30,Black,Incarceration,,M8,,0.0,6.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20397,{4CA21ADC-3C18-46D1-972D-4B72D1C4D544},,,,,felonies,Yes,54612,Property
2427,2573,2302071,721203,18.849,2018.0,M,22-30,Black,Incarceration,,M3,2160.0,0.0,180.0,0.0,100.0,0.0,0.0,,Felony_Sentences_2427,{B0219F51-0290-43B9-913F-86FDFBAE0B93},,,,,infractions,No,22986,Violent
252,405,196698,5103858,3.1415,2020.0,M,22-30,Black,Probation,,M8,72.0,6.0,0.0,9.0,100.0,0.0,0.0,0.0,Felony_Sentences_252,{6C2861E7-7635-4991-BF78-5366C2B7FE9D},,,,,felonies,No,22986,Weapon
12037,13578,2236780,948596,15.707500000000001,2013.0,M,18-21,Black,Incarceration,,M8,144.0,0.0,12.0,0.0,100.0,,0.0,0.0,Felony_Sentences_12037,{B5E27128-27DE-42F6-8B16-6D2F225ADF81},,,,,misdemeanours,Yes,54612,Other
2716,2824,1386228,591141,40.8395,2018.0,M,18-21,Black,Incarceration,,M5,720.0,0.0,60.0,,100.0,0.0,0.0,0.0,Felony_Sentences_2716,{0653FF56-3AFF-4292-A1F6-FF712B40B9A9},,,,,misdemeanours,Yes,23891,Violent
9328,10771,365085,5551562,6.283,2014.0,M,51-60,Black,Short Split,,M8,144.0,9.0,3.0,12.0,,0.0,0.0,0.0,Felony_Sentences_9328,{46D3A9D9-415A-45B8-BC27-67F5CD30F8DC},,,,,infractions,No,54612,Weapon
14834,14984,8104649,8067229,3.1415,2013.0,M,22-30,Black,Short Split,,D3,180.0,9.0,6.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_14834,{730A5CFA-1797-4733-86A9-6819265D0A8D},,,,,felonies,Yes,54612,Drug
6441,6624,4374768,9523787,3.1415,2017.0,M,31-40,,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_6441,{657AABD8-F986-45E2-BF2E-BCF0567949A3},,,,,infractions,Yes,23891,Sex
5542,5719,6551656,4464970,3.1415,2017.0,M,22-30,Black,Short Split,,D3,168.0,10.0,4.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_5542,{20D294A3-8510-4451-A939-37F1DBA79191},,,,,infractions,Yes,22986,Drug
3534,3679,2895171,67237,3.1415,2018.0,M,22-30,Black,Short Split,,M8,168.0,14.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_3534,{ED3004E9-F4DC-42E3-9820-3757018A4193},,,,,misdemeanours,Yes,22986,Weapon
3382,3236,806149,3916162,3.1415,2018.0,M,22-30,Black,Short Split,,D2,72.0,,1.0,12.0,100.0,,0.0,0.0,Felony_Sentences_3382,{24C64959-0001-4B67-B543-7929CB2B5FF1},,,,,infractions,No,22986,Drug
15331,14052,8483853,2998361,3.1415,2013.0,M,31-40,Black,Incarceration,,M8,240.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_15331,{F2A5FC81-E477-4DA8-8D2C-C768F2D5DD23},,,,,infractions,No,54612,Violent
10524,9356,5663896,2689162,3.1415,2015.0,M,22-30,Black,Short Split,,M8,36.0,3.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_10524,{F1170D33-FC42-40F0-85FF-2C308F9BD7B2},,,,,felonies,No,23891,Property
6054,4834,5332266,446360,3.1415,2017.0,M,22-30,Black,Short Split,,D2,288.0,20.0,4.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_6054,{F1AADEFE-4041-4E5A-BE2A-0AFEE86A85E6},,,,,infractions,Yes,22986,Drug
11083,11194,5240098,6147208,,2014.0,M,41-50,White,Long Split,,M9,192.0,9.0,7.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_11083,{BF342141-9A92-458B-B740-B22825308C5F},,,,,felonies,No,22986,Other
6470,4917,5118773,9204309,3.1415,2017.0,M,22-30,Black,Probation,,,360.0,30.0,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_6470,{F553862B-D192-4DBC-A33A-43E051DD7AEE},,,,,infractions,No,23891,Drug
4890,5068,1424066,9973246,6.283,2017.0,M,22-30,Black,Short Split,,D3,168.0,13.0,,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_4890,{1B77ECC3-9BD0-47A6-B12A-ECD8496FC104},,,,,felonies,Yes,54612,Drug
6740,7916,8636977,6698051,3.1415,2016.0,M,18-21,Black,Incarceration,,M8,96.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_6740,{06B1B10B-3FC1-4F48-B9C5-A9BBA956312B},,,,,felonies,Yes,23891,Weapon
16048,18043,7184499,3701264,3.1415,2012.0,M,22-30,Black,Incarceration,,M8,240.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_16048,{35D1A964-C20B-4CC8-A120-347685F1FF57},,,,,misdemeanours,No,22986,Property
957,810,7320900,8076931,21.9905,2019.0,M,61-70,White,Probation,,M8,72.0,6.0,0.0,6.0,100.0,0.0,0.0,0.0,Felony_Sentences_957,{D80D37FC-92BF-4BC9-BDDC-52FBF028ECE8},,,,,misdemeanours,No,54612,Weapon
13942,15307,2598483,6086093,103.6695,,M,18-21,Black,Incarceration,,M5,1296.0,0.0,108.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_13942,{E25193AB-8652-49BB-9018-482297D317CE},,,,,felonies,No,23891,Violent
20618,21243,4717665,7991148,3.1415,2011.0,F,22-30,Other or Unknown,Short Split,,D3,120.0,10.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_20618,{4632B296-1B05-4117-AE82-9B0267B83C9A},,,,,misdemeanours,No,54612,Drug
11369,11995,9600837,2480378,3.1415,2014.0,M,18-21,Black,Short Split,,D2,144.0,,4.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_11369,{26D27C24-12CC-450F-BD75-D2B12E3F0861},,,,,infractions,Yes,22986,Drug
17970,15943,3732135,3881227,6.283,2012.0,M,22-30,Other or Unknown,Incarceration,,M3,,0.0,,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_17970,{C61BF4EF-EAA9-4198-B393-0143C98360DE},,,,,felonies,Yes,54612,Violent
21215,21398,9567432,8480067,6.283,2011.0,M,51-60,Black,Probation,,D3,144.0,,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_21215,{8B7169BA-5782-48FD-BE4F-65D532836242},,,,,felonies,Yes,23891,Drug
23699,23678,2803647,4750928,3.1415,2010.0,F,61-70,Black,Probation,,D3,144.0,12.0,0.0,12.0,100.0,,0.0,,Felony_Sentences_23699,{873032D7-1FE6-4182-968D-AAD5D363E751},,,,,misdemeanours,No,22986,Drug
8859,4414,2686247,1444380,3.1415,2018.0,M,22-30,Black,Incarceration,,M8,216.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8859,{3AB9CF48-AFC6-40A9-9338-E186D6ADC199},,,,,misdemeanours,Yes,22986,Violent
16074,16036,9914609,1608375,3.1415,2012.0,M,18-21,Black,Short Split,,M8,96.0,8.0,1.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_16074,{FEF03504-D6C1-4477-93D5-8B520D8B022B},,,,,infractions,No,54612,Weapon
3909,4020,8488727,7624336,3.1415,2018.0,M,22-30,Black,Long Split,,M6,432.0,18.0,18.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_3909,{3AD7913A-0A98-463F-91AB-F48A23D50E0E},,,,,felonies,No,54612,Violent
13487,11341,5440169,7582905,3.1415,2014.0,M,41-50,Black,Incarceration,,D2,168.0,0.0,14.0,0.0,,0.0,0.0,0.0,Felony_Sentences_13487,{41F77EF7-E109-4558-822D-0F1C21833F33},,,,,misdemeanours,Yes,54612,Drug
2686,2794,8967487,653555,3.1415,2018.0,M,18-21,Black,Probation,,M8,108.0,9.0,0.0,6.0,100.0,0.0,0.0,0.0,Felony_Sentences_2686,{F5D1B579-F651-4273-83F6-1A9728972C0E},,,,,misdemeanours,Yes,54612,Weapon
8930,7879,1629654,9424042,3.1415,2016.0,M,15-17,Black,,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8930,{3BFCD4C1-7390-425E-BB4C-4C395199226C},,,,,misdemeanours,Yes,23891,Violent
